id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,nombre_hotel,ciudad,precio_noche,estrellas
6be1e68e-503f-4825-ab37-18f724660f5c,1076,María Cristina,Arnal,maría cristina.arnal@example.com,False,2025-02-11,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
de61b7f9-e016-4683-be6b-76faf7375767,1077,Socorro,Llobet,socorro.llobet@example.com,False,2025-02-06,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
03ea5bd5-3a26-4af7-a5ef-231a22d5c8de,1078,María Cristina,Vicente,maría cristina.vicente@example.com,False,2025-02-04,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
47e6bc7a-12f2-4e66-9688-8f76dae4a411,1079,Iván,Castellanos,iván.castellanos@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
a7fdae10-ff26-48f1-92d9-5d257c4380bf,1080,Nerea,Rocha,nerea.rocha@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
ca55eb27-3dd1-4e97-9409-1b73c436922f,1081,Calixta,Antúnez,calixta.antúnez@example.com,False,2025-02-07,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
00e8d148-13e1-40ea-854e-fec7b049b14d,1082,Rufino,Díaz,rufino.díaz@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
9ae76c4e-02b5-46f7-bc03-2521ebf7eed6,1083,Humberto,Pino,humberto.pino@example.com,False,2025-02-07,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
85fcbe54-de36-4842-9d80-23bdc6044108,1084,Máximo,Pardo,máximo.pardo@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
23d2fccf-895d-4400-846a-6e249f522277,1085,Juan Antonio,Exposito,juan antonio.exposito@example.com,False,2025-02-07,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
67a28d01-3478-496a-a072-21ed795f09f6,1086,Jordi,Leon,jordi.leon@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
c74b58ff-e61b-4ddc-830d-aa26eacc3e61,1087,Emperatriz,Novoa,emperatriz.novoa@example.com,False,2025-02-05,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
eac527f1-e79f-45a9-bbc1-fe8293c4ece1,1088,Andrea,Rodrigo,andrea.rodrigo@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
fb27cd17-1df5-44d5-a190-1a23b49b23ef,1089,Salvador,Losa,salvador.losa@example.com,False,2025-02-06,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
dbb317b6-f432-451b-82c2-276818006188,1090,Concha,Castro,concha.castro@example.com,False,2025-02-12,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
942d3711-d215-4493-b046-3a0fd606c6bb,1091,Lorena,Lerma,lorena.lerma@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
0213d2c2-d6ee-43ac-be1f-49bd930cc8fb,1092,Catalina,Rosell,catalina.rosell@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
98935101-3057-400f-be06-bfd83d5c8860,1093,Mamen,Conde,mamen.conde@example.com,False,2025-02-06,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
cdc3b535-7412-4428-8131-b0ebb94069db,1094,Agapito,Egea,agapito.egea@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
b90a8a70-ebf8-48e9-acd1-49c67e871983,1095,Eloy,Villanueva,eloy.villanueva@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
d2380d27-93bd-4e04-abaf-a4c21877b970,1096,Maximiano,Torrecilla,maximiano.torrecilla@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
e2a114b3-c653-49be-96ea-9c351ab5d885,1097,Chita,Asenjo,chita.asenjo@example.com,False,2025-02-05,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
9d327bca-9cc1-47c0-a94d-fd7d3e019756,1098,Odalys,Izquierdo,odalys.izquierdo@example.com,False,2025-02-06,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
1707d7ca-72ff-4af9-9786-0f39e4504a51,1099,Eva,Bárcena,eva.bárcena@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
8422edef-7022-4092-b910-320f0ef10482,1100,Charo,Jiménez,charo.jiménez@example.com,False,2025-02-05,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
70d6984a-f5ed-4463-ba3d-1b4aa0ce471a,1101,Sergio,Carrión,sergio.carrión@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
787d1289-faf6-4611-990e-5cddb3bb2839,1102,Iris,Flor,iris.flor@example.com,False,2025-02-07,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
5bd2f040-5a88-47b8-ad20-283b2ee9fa03,1103,Florentina,Díaz,florentina.díaz@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
0aa1dca4-1567-4849-8155-13c418403369,1104,Lucas,Padilla,lucas.padilla@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
7bded490-ead6-4b58-bcaf-639aabe46ad8,1105,Arcelia,Torrent,arcelia.torrent@example.com,False,2025-02-10,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
79f594f8-fb26-4584-9d3d-c6d34995de0b,1106,Luciano,Silva,luciano.silva@example.com,False,2025-02-08,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
1acd99c5-0788-4c53-8317-71e4690d12b5,1107,Espiridión,Diez,espiridión.diez@example.com,False,2025-02-08,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
3062defa-3518-4efe-a1f2-80db08320e58,1108,Íngrid,Navas,íngrid.navas@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
e09de0e9-0ae5-4cd0-bf6c-ae9e66ba3509,1109,Calixto,Bernad,calixto.bernad@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
7b4e4f66-bd38-4fcd-887f-dcf86004307c,1110,Javier,Mir,javier.mir@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
cd429e3f-b050-4ee0-a4e4-0db78b01ca54,1111,Ruperto,Linares,ruperto.linares@example.com,False,2025-02-11,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
6d509398-9a4e-4170-b9c0-4fa27efc2c65,1112,Mercedes,Parejo,mercedes.parejo@example.com,False,2025-02-09,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
c8811c21-1ceb-4804-ada6-75eb50fa5e7c,1113,Gerónimo,Alvarado,gerónimo.alvarado@example.com,False,2025-02-02,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
b2c8595c-8174-4943-a1e6-42ad3d715f9b,1114,Joel,Infante,joel.infante@example.com,False,2025-02-12,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
d2d7a3be-fbc1-4f02-b78d-eaca6ed07324,1115,Juanita,Bernal,juanita.bernal@example.com,False,2025-02-03,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
cab9e511-faa5-4d8f-95e3-60b970744a9f,1116,Régulo,Calderon,régulo.calderon@example.com,False,2025-02-02,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
d795f288-3e74-4eff-9a5f-7a765a74cdf1,1117,Selena,Sáenz,selena.sáenz@example.com,False,2025-02-07,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
66598f54-b0d4-4274-904e-21730f1d2844,1118,Fabricio,Blasco,fabricio.blasco@example.com,False,2025-02-08,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
2f24ca8c-733a-4235-8ec1-a00416f170ad,1119,Sonia,Porta,sonia.porta@example.com,False,2025-02-04,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
551158be-e298-4e6f-b261-a73e2cef41d6,1120,Jose Miguel,Luz,jose miguel.luz@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
98176f1a-cd95-4cf7-930f-fdab1f1519e5,1121,Edmundo,Castro,edmundo.castro@example.com,False,2025-02-07,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
5c0d1e62-9902-4baa-9fe8-8208ddbb033b,1122,Francisco,Andrade,francisco.andrade@example.com,False,2025-02-01,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
4beb1745-d7ed-4409-8b96-5a013491db7a,1123,Pepe,Morell,pepe.morell@example.com,False,2025-02-11,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
a42d87cf-dcf4-4e42-9ce1-2e7bd46d5c5e,1124,Yago,Royo,yago.royo@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
901329b4-1b9f-4758-8b6f-7c0f28cbb51c,1125,Alma,Gordillo,alma.gordillo@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
8d58208f-9c92-44f5-86e1-795d64a4241a,1126,Juan Bautista,Cortés,juan bautista.cortés@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
42c28d0a-98ab-4abd-9413-bf7d1f962f02,1127,Aarón,Zabala,aarón.zabala@example.com,False,2025-02-10,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
60e07469-1c7b-457c-875e-5d5c32706345,1128,Adora,Aguirre,adora.aguirre@example.com,False,2025-02-09,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
ecae1178-8976-4c36-8d59-6de5382150e3,1129,Amparo,Tejada,amparo.tejada@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
3aa104a0-1f81-4299-8bff-951225dcbfdf,1130,María Dolores,Ros,maría dolores.ros@example.com,False,2025-02-10,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
7713a2e1-8ddd-45c5-874a-cee50eb051cf,1131,Edelmira,Guardia,edelmira.guardia@example.com,False,2025-02-10,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
e656cb08-cf19-4551-9cdd-d01103429a55,1132,Fernando,Porta,fernando.porta@example.com,False,2025-02-10,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
42f35538-9b23-449c-9382-90b65c187d5b,1133,Isidro,Jódar,isidro.jódar@example.com,False,2025-02-01,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
66dc0010-62db-4d8f-861c-2cf3faeb0b57,1134,Eufemia,Heras,eufemia.heras@example.com,False,2025-02-07,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
cb6bef24-a7ce-4fe0-8452-3d8985d01930,1135,Manuelita,Leiva,manuelita.leiva@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
b6b289bc-ce33-4271-a987-93eb545e4168,1136,Esther,Téllez,esther.téllez@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
b67588e1-bccf-4736-80aa-7c6a1958d7dd,1137,Alejo,Cornejo,alejo.cornejo@example.com,False,2025-02-01,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
58c3cb96-1edc-4aaa-8f81-12c05666e3c6,1138,Cristian,Luján,cristian.luján@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
2cd2bf1f-e0bc-45fb-9793-0d3e03da17a5,1139,Ligia,Ríos,ligia.ríos@example.com,False,2025-02-09,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
ea61eb1d-2655-436d-8ad4-4ff26931f6b2,1140,Mateo,Valentín,mateo.valentín@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
30a7366b-3b02-4e19-a48a-28164ab2b460,1141,Abigaíl,Angulo,abigaíl.angulo@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
c4622792-f48a-40c7-b6a1-f8e4f12ab2c2,1142,Pía,Coll,pía.coll@example.com,False,2025-02-01,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
3777ebac-6c7d-4cf1-92b3-10ffcbeac5da,1143,María Manuela,Burgos,maría manuela.burgos@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
afc8ef59-c168-4f81-ad8c-13372eb46756,1144,Horacio,Suárez,horacio.suárez@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
97ba4b06-bc71-4bb4-8fbf-0c82e92a8659,1145,Mateo,Moraleda,mateo.moraleda@example.com,False,2025-02-02,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
aed3424e-b8c7-4e1c-8b31-380dba94a082,1146,Luisa,Arnal,luisa.arnal@example.com,False,2025-02-09,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
e9a94f0f-1ccc-4ce6-936d-71345bbc5e50,1147,Carmela,Viñas,carmela.viñas@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
f1fe4271-7b73-47ab-83c3-c47a7d22836a,1148,Alicia,Martín,alicia.martín@example.com,False,2025-02-03,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
596beb03-7a86-44dd-b5d0-2341b00b9be3,1149,Susana,Azorin,susana.azorin@example.com,False,2025-02-11,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
ccdbce3d-56f4-46fc-8d27-81e5aab371dc,1150,Toño,Morata,toño.morata@example.com,False,2025-02-01,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
901f07f6-840a-4ee2-bbd2-e1d4c87abb6d,1151,Aristides,Talavera,aristides.talavera@example.com,False,2025-02-09,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
f0d3d417-1f88-4201-9657-c050bfd9e379,1152,Fabián,Pera,fabián.pera@example.com,False,2025-02-10,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
3d5a5b52-45df-4f2c-a79c-29de4a9ec13e,1153,Itziar,Nevado,itziar.nevado@example.com,False,2025-02-12,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
82aca4ee-157f-4395-8897-1080c0ea13d9,1154,Martina,Barreda,martina.barreda@example.com,False,2025-02-01,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
5db3b823-5325-4c3f-a0d2-85b9b4baedb1,1155,Filomena,Correa,filomena.correa@example.com,False,2025-02-09,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
91370300-77f7-4c05-b900-d6951b1825f3,1156,Máxima,Campo,máxima.campo@example.com,False,2025-02-02,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
a23956d3-3973-40a3-9d13-1d1b2b8d52cd,1157,Joan,Moliner,joan.moliner@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
0c1153c8-9214-4f61-b6fa-10ec53ec5498,1158,Valentín,Ferrando,valentín.ferrando@example.com,False,2025-02-01,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
e3fa1942-3777-47be-aca7-f7e58d43294e,1159,René,Palma,rené.palma@example.com,False,2025-02-09,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
e5ef925e-4d75-4196-84eb-f79c9fcb54ec,1160,Josué,Ariza,josué.ariza@example.com,False,2025-02-06,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
4160b537-fd07-4be4-a238-04d5f5088265,1161,Amelia,Falcó,amelia.falcó@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
fb99acd1-78aa-4983-9c3f-b207f5addb2b,1162,Candelaria,Oliveras,candelaria.oliveras@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
fdb441b6-714e-4c45-b758-e93137452169,1163,Elena,Cueto,elena.cueto@example.com,False,2025-02-01,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
ca317631-b7f5-4649-91fe-4c6d5000955a,1164,Fabián,Sancho,fabián.sancho@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
d8eae377-0aa4-4b8f-bdf9-b493b39141f8,1165,Juan José,Pedraza,juan josé.pedraza@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
1b6071e4-6c4d-4845-9626-9bd3d66843eb,1166,Maura,Velasco,maura.velasco@example.com,False,2025-02-05,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
986eb6e1-4d2c-468b-886a-d419295fd030,1167,Gil,Alfonso,gil.alfonso@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
a05c44aa-0364-4dc2-8bc6-70c71ce026fc,1168,Bernardino,Ponce,bernardino.ponce@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
86ab97d4-0038-440d-90bd-976ef39da9b4,1169,Isabela,Valencia,isabela.valencia@example.com,False,2025-02-10,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
7b31ede3-7638-4080-a127-52bab7a07cfa,1170,Fabio,Luna,fabio.luna@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
2e27beb5-a516-4a7f-827c-3d70fa5c09d4,1171,Conrado,Antón,conrado.antón@example.com,False,2025-02-07,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
dcca6f8f-c26e-4aae-ad0c-88c3554a56dc,1172,Piedad,Pont,piedad.pont@example.com,False,2025-02-08,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
f10788e9-fdc9-4a81-9b94-c07359e67845,1173,Begoña,Jaén,begoña.jaén@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
eddb605a-abca-4ee0-9037-99b55fab8ab7,1174,Ismael,Belda,ismael.belda@example.com,False,2025-02-01,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
7c9ceffb-bda4-48b8-b209-321be484a3e7,1175,África,Gallardo,áfrica.gallardo@example.com,False,2025-02-08,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
07e47dc5-70f4-47fb-af3d-1fa5725ed074,1176,Íngrid,Bernal,íngrid.bernal@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
01f8dd25-f627-4cec-a6e8-ae5fce39e63a,1177,Feliciana,Barrera,feliciana.barrera@example.com,False,2025-02-05,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
0abf639d-2951-4ad6-a71a-d6f2277caec8,1178,Narcisa,Barragán,narcisa.barragán@example.com,False,2025-02-10,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
2ecabc3a-da4d-4160-b1e6-809028966ecd,1179,Calisto,Mateu,calisto.mateu@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
fd0ff3bc-5a94-4fab-aa6c-8480a9bbe115,1180,Inocencio,Vives,inocencio.vives@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
d0f35b02-227f-4ff8-a5c0-33d867cda2e7,1181,Luciana,Guardia,luciana.guardia@example.com,False,2025-02-07,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
1de73bc5-88cd-4b9e-a4af-61d34d7cc542,1182,Celestina,Ribes,celestina.ribes@example.com,False,2025-02-09,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
19d23502-373e-4e6c-960e-5e333a89db86,1183,María Dolores,Palma,maría dolores.palma@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
827bfbc9-6602-4623-9e23-e9ea3ed0c032,1184,Flavio,Escribano,flavio.escribano@example.com,False,2025-02-07,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
1349ba23-da3e-4c53-ac12-de0c15a743b1,1185,Anna,Nebot,anna.nebot@example.com,False,2025-02-08,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
170ccf91-b8dc-43ab-aab1-3171f97eca5d,1186,Bibiana,Salazar,bibiana.salazar@example.com,False,2025-02-12,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
89c70a0c-7f0d-4d55-aace-e6805819524a,1187,Moreno,Peral,moreno.peral@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
13ffab16-c388-4815-99ef-9b6a74b7391e,1188,Evita,Ros,evita.ros@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
c673e911-f543-4f90-b0f7-44522fab1bc2,1189,Moisés,Hernandez,moisés.hernandez@example.com,False,2025-02-07,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
9fec00a2-5a19-4980-bee2-7eeb5defb674,1190,Iker,Perez,iker.perez@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
175c0434-1746-4c6b-9dfa-5230c32d2dbd,1191,Ángeles,Izquierdo,ángeles.izquierdo@example.com,False,2025-02-05,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
0f62d0d5-bd53-4f67-a2c2-19c97efb13c5,1192,Víctor,Salvà,víctor.salvà@example.com,False,2025-02-12,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
06976c44-a0b5-4684-acee-8eb983820dee,1193,Aarón,Aramburu,aarón.aramburu@example.com,False,2025-02-12,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
6274221d-bf0f-48a4-86b5-75789584b9b2,1194,Tania,Matas,tania.matas@example.com,False,2025-02-01,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
95840c7b-eb9c-48f3-a586-ec3562ee3076,1195,Iván,Garmendia,iván.garmendia@example.com,False,2025-02-11,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
3845a7b7-f0fc-4ba8-bad6-431cae58e76b,1196,Alfredo,Llorente,alfredo.llorente@example.com,False,2025-02-12,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
7a7a8be7-da61-4133-8f0b-a1b6e92bc773,1197,Édgar,Pagès,édgar.pagès@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
bb0943ef-dd71-4efe-8fe8-5e189e880a3e,1198,Juan Manuel,Pedraza,juan manuel.pedraza@example.com,False,2025-02-11,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
9554f66f-f201-4b98-9752-793c05dbf5dd,1199,Josep,Guijarro,josep.guijarro@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
ec150057-0c38-469a-a189-142c6af2faae,1200,Marcelo,Briones,marcelo.briones@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
768bfeec-5ed9-4fd4-bc40-f03140136509,1201,Fulgencio,Torrents,fulgencio.torrents@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
67e80ecb-9630-4aef-a152-b0a158628691,1202,Jenny,Bustos,jenny.bustos@example.com,False,2025-02-08,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
bbc523d0-a4fd-4282-8f57-a707b97b94af,1203,Marcelo,Arcos,marcelo.arcos@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
83863d89-5892-4cdf-8813-bcf9ac80f9fd,1204,Corona,Pizarro,corona.pizarro@example.com,False,2025-02-01,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
74ef8f7e-cc60-4519-96f0-68dea8f39c52,1205,Basilio,Múñiz,basilio.múñiz@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
35d1a66c-42bd-45b1-afa5-d86c6aa41986,1206,Olga,Rovira,olga.rovira@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
